year,author,title,link,shl_has_link,shl_link
1999,"Stankova, Marietta",Bulgaria in British foreign policy 1943-1949.,http://etheses.lse.ac.uk/1524/,True,
1999,"Stanyer, James Benedict Price",Television coverage of British party conferences in the 1990s: The symbiotic production of political news.,http://etheses.lse.ac.uk/1523/,True,
1999,"Steinberg, David Charles",Why Hollywood lost the Uruguay Round: The political economy of mass communication revisited.,http://etheses.lse.ac.uk/1568/,True,
1999,"Stewart, Elaine C",Community care in the London Borough of Islington for former short and long-stay patients following the decision to close Friern Hospital.,http://etheses.lse.ac.uk/1513/,True,
1999,"Stremme, Alexander",Pricing and hedging of derivative securities: Some effects of asymmetric information and market power.,http://etheses.lse.ac.uk/2278/,True,
1999,"Strong, Paul Nicholas",The economic consequences of ethno-national conflict in Cyprus: the development of two siege economies after 1963 and 1974.,http://etheses.lse.ac.uk/97/,True,
1999,"Stubb, Alexander",Flexible integration and the Amsterdam Treaty: negotiating differentiation in the 1996-97 IGC.,http://etheses.lse.ac.uk/1054/,True,
1999,"Styan, David A.","Franco-Iraqi relations and Fifth Republic foreign policy, 1958-1990.",http://etheses.lse.ac.uk/15/,True,
1999,"Teschke, Benno Gerhard","The making of the Westphalian state-system: Social property relations, geopolitics and the myth of 1648.",http://etheses.lse.ac.uk/1555/,True,
1999,"Thiessen, Ilka",T'ga za jug -- Waiting for Macedonia: The changing world of young female engineers in the Republic of Macedonia.,http://etheses.lse.ac.uk/1597/,True,
1999,"Tzamourani, Panagiota","Robustness, semiparametric estimation and goodness-of-fit of latent trait models.",http://etheses.lse.ac.uk/1623/,True,
1999,"Tziampiris, Aristotle","Greece, European political cooperation and the Macedonian question, June 1991-december 1992.",http://etheses.lse.ac.uk/1563/,True,
1999,"Valde-Ugalde, Jose Luis","Intervening in revolution: The US exercise of power in Guatemala, 1954.",http://etheses.lse.ac.uk/2484/,True,
1999,"Vandycke, Nancy","The economics of the reproduction 'crisis' in transition Europe: The effect of shifts in values, income and uncertainty (with special reference to Russia).",http://etheses.lse.ac.uk/2606/,True,
1999,"Villela, André","The political economy of money and banking in Imperial Brazil, 1850-1870.",http://etheses.lse.ac.uk/334/,True,
1999,"Viola, Donatella",European foreign policy and the European Parliament in the 1990's.,http://etheses.lse.ac.uk/3431/,True,
1999,"Voiculescu, Aurora",Prosecuting history: Political justice in post-Communist Eastern Europe.,http://etheses.lse.ac.uk/1564/,True,
1999,"Wells, Karen","International and domestic sources of state stability and regime collapse: Merchant capital in Ethiopia, 1974-1995.",http://etheses.lse.ac.uk/1548/,True,
1999,"Wilkinson, Derrick Gordon",An enquiry into the use of international trade measures as environmental policy instruments.,http://etheses.lse.ac.uk/2494/,True,
1999,"Willmott, Ceri","Gender, citizenship and reproductive rights in the poblaciones of southern Santiago, Chile.",http://etheses.lse.ac.uk/1529/,True,
1999,"Wincott, Daniel Edward",The policy configurations of 'welfare statee' and women's role in the workforce in advanced industrial societies.,http://etheses.lse.ac.uk/1533/,True,
1999,"Yip, David S.O",A critical review of the opportunity cost concept.,http://etheses.lse.ac.uk/3053/,True,
1999,"Zimmer, Oliver","Forging the Swiss nation, 1760-1939: Popular memory, patriotic invention, and competing conceptions of nationhood.",http://etheses.lse.ac.uk/2620/,True,
2000,"Al Sayed, Mustafa",The successful management of a state-owned company---a case study of Gulf Petrochemical Industries Co. (GPIC).,http://etheses.lse.ac.uk/2244/,True,
2000,"Alfredson, Lisa S",Seeking asylum from sex persecution: Challenging refugee policy and policy-making of Canada in the late twentieth century.,http://etheses.lse.ac.uk/1559/,True,
2000,"Bada, Abiodun O",Global practices and local interests: Implementing technology-based change in a developing country context.,http://etheses.lse.ac.uk/1619/,True,
2000,"Beddies, Sabine Waltraud Christina",URBAN': A critical case study of the formulation and operationalisation of a community initiative.,http://etheses.lse.ac.uk/2247/,True,
2000,"Bitis, Alexander","The Russian Army and the Eastern Question, 1821-34.",http://etheses.lse.ac.uk/2409/,True,
2000,"Bostrom, Nick",Observational selection effects and probability.,http://etheses.lse.ac.uk/2642/,False,
2000,"Carletti, Elena","An economic analysis of bank risk-taking: Stability, deposit contracts and lending relationships.",http://etheses.lse.ac.uk/1620/,True,
2000,"Cho, Youngha","The Korean housebuilding industry: Aspects of growth, efficiency and diversification, 1980-1995.",http://etheses.lse.ac.uk/1566/,True,
2000,"Coe, Jack J",A critical appraisal of the Federal Arbitration Act 1925 and of the suitability of the model law as its replacement for international commercial disputes.,http://etheses.lse.ac.uk/2775/,True,
2000,"Crilly, Teresa Elizabeth",The Objectives of NHS Trusts.,http://etheses.lse.ac.uk/134/,True,
2000,"Day, William R","The early development of the Florentine economy, c.1100-1275.",http://etheses.lse.ac.uk/2634/,True,
2000,"Donaldson, Ian Linton",The role of philosophy and hierarchy in Friedrich Nietzsche's political thought.,http://etheses.lse.ac.uk/1560/,True,
2000,"de Berry, Joanna","Life after loss: An anthropological study of post-war recovery, Teso, East Uganda, with special reference to young people.",http://etheses.lse.ac.uk/2255/,True,
2000,"de Leon Borja, Margarita",The gender dimension of the Spanish social protection system (1978-1996).,http://etheses.lse.ac.uk/2645/,True,
2000,"Evans, Dylan",Rethinking emotion: New research in emotion and recent debates in cognitive science.,http://etheses.lse.ac.uk/2643/,False,
2000,"Fella, Giulio","Noncompetitive labour markets, severance payments and unemployment.",http://etheses.lse.ac.uk/1621/,False,
2000,"Franchino, Fabio","Executive and bureaucratic politics in the European Union: Bureaucratic preferences, executive discretion and procedural control of the European Commission.",http://etheses.lse.ac.uk/1542/,True,
2000,"Gallo de Puelles, Pedro",Inequalities in health care in Spain: The case of Catalonia.,http://etheses.lse.ac.uk/2517/,True,
2000,"Gebhardt, Roberto C","River plate meat industry since c.1900: Technology, ownership, international trade regimes and domestic policy.",http://etheses.lse.ac.uk/1512/,True,
2000,"Gronfeldt, Svafa","The nature, impact and development of customer-oriented behaviour: A case study in an Icelandic service context.",http://etheses.lse.ac.uk/2259/,True,
2000,"Guell-Rotllan, Maia",The effects of fixed-term contracts on labour market performance.,http://etheses.lse.ac.uk/2490/,True,
2000,"Heath, Alexandra J",Youth education decisions and job-search behaviour in Australia.,http://etheses.lse.ac.uk/1530/,True,
2000,"Hesse, Brian Joseph",Grand aims and modest means: The parallel evolution of US and South African foreign policies towards Africa in the 1990s.,http://etheses.lse.ac.uk/2635/,True,
2000,"Hoffmann-Burchardi, Ulrike","Dual-class shares, initial public offerings and the market for corporate control.",http://etheses.lse.ac.uk/1551/,True,
2000,"Howarth, Caroline","""So, you're from Brixton?"": towards a social psychology of community.",http://etheses.lse.ac.uk/72/,True,
2000,"Idowu, Stephen Babatunde",Namibia from colonisation to statehood: The paradoxical relationship between law and power in international society.,http://etheses.lse.ac.uk/2245/,True,
2000,"Ioannis, Chorianopoulos",Urban governance and territorial competition in Europe: An analysis of the north-south diversity in the EU urban policy networks.,http://etheses.lse.ac.uk/2644/,True,
2000,"Jerram, Richard",The political economy of contemporary regional integration: Evidence and interpretation.,http://etheses.lse.ac.uk/1605/,True,
2000,"Johansen, Lars-Henrik",Transferable training and the collective action problem for employers: An analysis of further education and training in four Norwegian industries.,http://etheses.lse.ac.uk/1599/,True,
2000,"Kells, Mary Eileen","Ethnicity and individuality: Irish migrants in London, 1980s-1990s.",http://etheses.lse.ac.uk/2271/,True,
2000,"Kelly, Scott James",Far from consensual: The politics of British economic policy 1950-1955.,http://etheses.lse.ac.uk/2636/,True,
2000,"Kirchbach, Jorge Leal",The politics of privatization policies at local level in Mexico: The case of the water utilities in Aguascalientes.,http://etheses.lse.ac.uk/2495/,True,
2000,"Krahmann, Elke","Multilevel networks in British and German foreign policy, 1990-95.",http://etheses.lse.ac.uk/1561/,True,
2000,"Krueger, Jonathan P",Explaining regime content: The use of trade restrictive measures in multilateral environmental agreements.,http://etheses.lse.ac.uk/1606/,True,
2000,"Kubo, Katsuyuki",The determinants of executive compensation and its effect on company performance in Japan and the UK.,http://etheses.lse.ac.uk/47/,True,
2000,"Lacher, Hannes Peter","Historicising the global: Capitalism, territoriality and the international relations of modernity.",http://etheses.lse.ac.uk/1603/,True,
2000,"Liddiard, Mark","Museums into the millennium: The construction, reception and future of the past.",http://etheses.lse.ac.uk/2248/,True,
2000,"Lin, Angela",Initiating system innovation: A technological frames analysis of the origins of groupware projects.,http://etheses.lse.ac.uk/2875/,False,
2000,"Lodge, Martin C.E",On different tracks: Institutions and railway regulation in Britain and Germany.,http://etheses.lse.ac.uk/1607/,True,
2000,"Lorenz-Meyer, Dagmar Regine",The gendered politics of generational contracts. Changing discourses and practices of intergenerational commitments in West Germany.,http://etheses.lse.ac.uk/1613/,True,
2000,"Maria Fernandez de Larrinoa, Pedro",Carnival performance and folk aesthetics in a French Pyrenean Basque valley in the twentieth century: An anthropological study.,http://etheses.lse.ac.uk/2256/,True,
2000,"Matouschek, Niko Bernd Georg",Efficient organisation of economic institutions: Firms and contract enforcement agencies.,http://etheses.lse.ac.uk/1628/,True,
2000,"Matsukawa, Kyoko",European images of India before the rise of Orientalism in the late eighteenth century.,http://etheses.lse.ac.uk/1600/,True,
2000,"Matthews, Charles Kevin",The Irish boundary crisis and the reshaping of British politics: 1920-1925.,http://etheses.lse.ac.uk/1611/,True,
2000,"McGinnes, Simon",Conceptual modelling: A psychological perspective.,http://etheses.lse.ac.uk/2290/,True,
2000,"Moore, Sheila",The decriminalisation of suicide.,http://etheses.lse.ac.uk/1573/,True,
2000,"Morris, Martha","The role of the government in the import substitution of sailcloth, cordage and gunpowder in England 1558-1642.",http://etheses.lse.ac.uk/2792/,True,
2000,"New, Bill",Justifying state interventions: the case of paternalism.,http://etheses.lse.ac.uk/833/,True,
2000,"Newman, Kathleen Paula",Britain and the Soviet Union: The search for an interim agreement on West Berlin November 1958-May 1960.,http://etheses.lse.ac.uk/2633/,True,
2000,"O'Muircheartaigh, Colm Aongus",An investigation of response variance in sample surveys.,http://etheses.lse.ac.uk/1624/,True,
2000,"Panasyuk, Mykola B",The concept of social tolerance and social policy: A case study of crime and penal practices in the transitional period in Ukraine.,http://etheses.lse.ac.uk/1574/,True,
2000,"Pande, Rohini","The economics of public policy: Interventions in electoral representation, information transmission and investment choices.",http://etheses.lse.ac.uk/1514/,True,
2000,"Parales Quenza, Carlos Jose",Social representations of healthy eating: An empirical study in Colombia.,http://etheses.lse.ac.uk/2249/,True,
2000,"Peake, Edward","Tradition, Christianity, and the state in understandings of sickness and healing in South Nias, Indonesia.",http://etheses.lse.ac.uk/1558/,True,
2000,"Pegler, Lee J","Workers, unions and the 'politics of modernisation': Labour process change in the Brazilian white goods industry.",http://etheses.lse.ac.uk/2273/,True,
2000,"Pena, Cristina",Providing nursery education in poor neighbourhoods: Joint action by the community and the municipality in Montevideo.,http://etheses.lse.ac.uk/1569/,True,
2000,"Portides, Demetris Panayiotis",Representation models as devices for scientific theory applications vs. the semantic view of scientific theories: The case of models of the nuclear structure.,http://etheses.lse.ac.uk/1572/,True,
2000,"Rabin, M. Jeffrey",The idea of freedom in Michael Oakeshott and the contemporary liberal-communitarian debate.,http://etheses.lse.ac.uk/2873/,True,
2000,"Richter, Fabian Felix",Legitimate to whom? Comparing national perspectives on the legitimacy of the European Union.,http://etheses.lse.ac.uk/1614/,True,
2000,"Roller, Ruth Elisa",Catalonia and European integration: A regionalist strategy for nationalist objectives.,http://etheses.lse.ac.uk/1580/,True,
2000,"Rynhold, Daniel",Justifying one's practices: Two models of Jewish philosophy.,http://etheses.lse.ac.uk/1522/,True,
2000,"Santin Quiroz, Osvaldo Antonio","Political economy of Mexico's financial reform, 1988-1994.",http://etheses.lse.ac.uk/2874/,True,
2000,"Schellekens, Philip","Making monetary policy: Caution, conservatism and the public supply of liquidity.",http://etheses.lse.ac.uk/1583/,True,
2000,"Seckinelgin, M. Hakan",The Law of the Sea and the South Pacific: An ecological critique of the philosophical basis of international relations.,http://etheses.lse.ac.uk/2285/,True,
2000,"Sesil, James Charles",Decentralized decision-making and group incentives in British manufacturing establishments 1992-1995 and a British retail firm 1998: Recent econometric and case study evidence.,http://etheses.lse.ac.uk/1567/,True,
2000,"Sheriff, Mohamed Abdul",The value of information in organisations: A study of information use situations as contexts of value.,http://etheses.lse.ac.uk/1577/,True,
2000,"Snyder, J. Lauren",A critical theory of peace practice: Discourse ethics and facilitated conflict resolution.,http://etheses.lse.ac.uk/1575/,True,
2000,"Totoricaguena, Gloria Pilar","Comparing the Basque diaspora: Ethnonationalism, transnationalism and identity maintenance in Argentina, Australia, Belgium, Peru, the United States of America, and Uruguay.",http://etheses.lse.ac.uk/1592/,True,
2000,"Vandersluis, Sarah Blythe Owen","Ethics, free trade, and culture: The case of Canada-U.S. free trade in periodicals.",http://etheses.lse.ac.uk/2641/,True,
2000,"Verme, Paolo","Transition, recession and labour supply in Kazakhstan (1990-1996).",http://etheses.lse.ac.uk/1532/,True,
2000,"Visser, Gustav Etienne",Spatialities of social justice: Reflections on South African cities.,http://etheses.lse.ac.uk/1557/,False,
2000,"Walker, John Geoffrey",Labour market and rising living standards in 1950s western Europe: The case of the Netherlands.,http://etheses.lse.ac.uk/1601/,True,
2000,"Wolff, Stefan","Managing disputed territories, external minorities and the stability of conflict settlements: A comparative analysis of six cases.",http://etheses.lse.ac.uk/1515/,True,
2000,"Yahaya, Lateef Folarin",Information infrastructure development in Sub-Saharan Africa.,http://etheses.lse.ac.uk/2246/,True,
2000,"Yen, Yueh-ping",The sky rained with millet and the ghosts wailed in the night: An anthropological study of Chinese calligraphy.,http://etheses.lse.ac.uk/1527/,True,
